BANK OF INDIA LIMITED (XNSE:BANKINDIA)
HINDUSTAN UNILEVER LIMITED (XNSE:HINDUNILVR)
IRB INFRASTRUCTURE DEVELOPERS LIMITED (XNSE:IRB)
GRAVITA INDIA LIMITED (XNSE:GRAVITA)
INDIAN RAILWAY CATERING AND TOURISM CORPORATION LIMITED (XNSE:IRCTC)
COCHIN SHIPYARD LIMITED (XNSE:COCHINSHIP)
BHARAT DYNAMICS LIMITED (XNSE:BDL)
ABB India Limited (XNSE:ABB)
HYUNDAI MOTOR INDIA LIMITED (XNSE:HYUNDAI)
AMARA RAJA ENERGY & MOBILITY LIMITED (XNSE:ARE&M)
Escorts Kubota Limited (XNSE:ESCORTS)
NESTLE INDIA LIMITED (XNSE:NESTLEIND)
Akzo Nobel India Limited (XNSE:AKZOINDIA)
HOUSING AND URBAN DEVELOPMENT CORPORATION LIMITED (XNSE:HUDCO)
GARDEN REACH SHIPBUILDERS & ENGINEERS LIMITED (XNSE:GRSE)
POWER GRID CORPORATION OF INDIA LIMITED (XNSE:POWERGRID)
AVENUE SUPERMARTS LIMITED (XNSE:DMART)
E2E NETWORKS LIMITED (XNSE:E2E)
INDIAMART INTERMESH LIMITED (XNSE:INDIAMART)
RELIANCE POWER LIMITED (XNSE:RPOWER)
LAURUS LABS LIMITED (XNSE:LAURUSLABS)
Indus Towers Limited (XNSE:INDUSTOWER)
THE ANUP ENGINEERING LIMITED (XNSE:ANUP)
Hero MotoCorp Limited (XNSE:HEROMOTOCO)
Ircon International Ltd (XNSE:IRCON)
TEXMACO RAIL & ENGINEERING LIMITED (XNSE:TEXRAIL)
ASHOK LEYLAND LIMITED (XNSE:ASHOKLEY)
PERSISTENT SYSTEMS LIMITED (XNSE:PERSISTENT)
INDIAN ENERGY EXCHANGE LIMITED (XNSE:IEX)
OLECTRA GREENTECH LIMITED (XNSE:OLECTRA)
EASY TRIP PLANNERS LIMITED (XNSE:EASEMYTRIP)
HDFC ASSET MANAGEMENT COMPANY LIMITED (XNSE:HDFCAMC)
NUVAMA WEALTH MANAGEMENT LIMITED (XNSE:NUVAMA)
Bajaj Finserv Limited (XNSE:BAJAJFINSV)
ADANI POWER LIMITED (XNSE:ADANIPOWER)
JAIN IRRIGATION SYSTEMS LIMITED (XNSE:JISLJALEQS)
VOLTAS LIMITED (XNSE:VOLTAS)
DLF Limited (XNSE:DLF)
THE BANK OF MAHARASHTRA LIMITED (XNSE:MAHABANK)
SONA BLW PRECISION FORGINGS LIMITED (XNSE:SONACOMS)
RAINBOW CHILDREN'S MEDICARE LIMITED (XNSE:RAINBOW)
CITY UNION BANK LIMITED (XNSE:CUB)
BHARAT PETROLEUM CORPORATION LIMITED (XNSE:BPCL)
ZEN TECHNOLOGIES LIMITED (XNSE:ZENTEC)
PARADEEP PHOSPHATES LTD (XNSE:PARADEEP)
ADANI GREEN ENERGY LIMITED (XNSE:ADANIGREEN)
JUPITER WAGONS LIMITED (XNSE:JWL)
TATA CONSUMER PRODUCTS LIMITED (XNSE:TATACONSUM)
JINDAL STEEL AND POWER LIMITED (XNSE:JINDALSTEL)
TVS MOTOR COMPANY LIMITED (XNSE:TVSMOTOR)
INTERARCH BUILDING PRODUCTS LIMITED (XNSE:INTERARCH)
ULTRATECH CEMENT LIMITED (XNSE:ULTRACEMCO)
AMI ORGANICS LIMITED. (XNSE:AMIORG)
JAIPRAKASH POWER VENTURES LIMITED (XNSE:JPPOWER)
NMDC LIMITED (XNSE:NMDC)
STERLING AND WILSON RENEWABLE ENERGY LIMITED (XNSE:SWSOLAR)
NATCO PHARMA LIMITED (XNSE:NATCOPHARM)
BEML LIMITED (XNSE:BEML)
DIVI'S LABORATORIES LIMITED (XNSE:DIVISLAB)
Zerodha Nifty 1D Rate Liq ETF (XNSE:LIQUIDCASE)
Electronics Mart India Limited (XNSE:EMIL)
ADITYA BIRLA SUN LIFE AMC LIMITED (XNSE:ABSLAMC)
HINDUSTAN CONSTRUCTION COMPANY LIMITED (XNSE:HCC)
SUN PHARMACEUTICAL INDUSTRIES LIMITED (XNSE:SUNPHARMA)
OIL INDIA LIMITED (XNSE:OIL)
BIRLASOFT LIMITED (XNSE:BSOFT)
KPI GREEN ENERGY LIMITED (XNSE:KPIGREEN)
DEEPAK FERTILISERS AND PETROCHEMICALS CORPORATION LTD (XNSE:DEEPAKFERT)
GUJARAT MINERAL DEVELOPMENT CORPORATION LIMITED (XNSE:GMDCLTD)
HINDUSTAN PETROLEUM CORPORATION LIMITED (XNSE:HINDPETRO)
COMPUTER AGE MANAGEMENT SERVICES LIMITED (XNSE:CAMS)
APAR INDUSTRIES LIMITED (XNSE:APARINDS)
UTI ASSET MANAGEMENT COMPANY LIMITED (XNSE:UTIAMC)
SHIPPING CORPORATION OF INDIA LAND AND ASSETS LIMITED (XNSE:SCILAL)
Firstsource Solutions Limited (XNSE:FSL)
BRITANNIA INDUSTRIES LTD (XNSE:BRITANNIA)
JINDAL SAW LIMITED (XNSE:JINDALSAW)
SHRIRAM FINANCE LIMITED (XNSE:SHRIRAMFIN)
VA TECH WABAG LIMITED (XNSE:WABAG)
DATA PATTERNS (INDIA) LIMITED (XNSE:DATAPATTNS)
VISHNU PRAKASH R PUNGLIA LIMITED (XNSE:VPRPL)
POLYCAB INDIA LIMITED (XNSE:POLYCAB)
GMR AIRPORTS LIMITED (XNSE:GMRAIRPORT)
ASHOKA BUILDCON LIMITED (XNSE:ASHOKA)
SWAN ENERGY LIMITED (XNSE:SWANENERGY)
DCX SYSTEMS LIMITED (XNSE:DCXINDIA)
BIOCON LIMITED (XNSE:BIOCON)
GRASIM INDUSTRIES LTD (XNSE:GRASIM)
SIYARAM SILK MILLS LIMITED (XNSE:SIYSIL)
Zee Entertainment Enterprises Limited (XNSE:ZEEL)
MOREPEN LABORATORIES LIMITED (XNSE:MOREPENLAB)
PG ELECTROPLAST LIMITED (XNSE:PGEL)
IFCI LIMITED (XNSE:IFCI)
GODAVARI DRUGS LIMITED (XBOM:530317)
STAR CEMENT LIMITED (XNSE:STARCEMENT)
FORCE MOTORS LIMITED (XNSE:FORCEMOT)
ORACLE FINANCIAL SERVICES SOFTWARE LIMITED (XNSE:OFSS)
MphasiS Limited (XNSE:MPHASIS)
KRYSTAL INTEGRATED SERVICES LIMITED (XNSE:KRYSTAL)
NIIT LIMITED (XNSE:NIITLTD)
SEPC LIMITED (XNSE:SEPC)
BALRAMPUR CHINI MILLS LTD (XNSE:BALRAMCHIN)
CONTAINER CORPORATION OF INDIA LIMITED (XNSE:CONCOR)
KIRLOSKAR PNEUMATIC COMPANY LIMITED (XNSE:KIRLPNU)
REDINGTON LIMITED (XNSE:REDINGTON)
THE INDIAN HOTELS COMPANY LIMITED (XNSE:INDHOTEL)
WALCHANDNAGAR INDUSTRIES LIMITED (XNSE:WALCHANNAG)
CUMMINS INDIA LIMITED (XNSE:CUMMINSIND)
S.J.S. ENTERPRISES LIMITED (XNSE:SJS)
JSW ENERGY LIMITED (XNSE:JSWENERGY)
MARICO LIMITED (XNSE:MARICO)
HDFC LIFE INSURANCE COMPANY LIMITED (XNSE:HDFCLIFE)
ADANI WILMAR LIMITED (XNSE:AWL)
Life Insurance Corporation of India (XNSE:LICI)
ADANI ENERGY SOLUTIONS LIMITED (XNSE:ADANIENSOL)
TATA ELXSI LIMITED (XNSE:TATAELXSI)
UNION BANK OF INDIA LIMITED (XNSE:UNIONBANK)
Mold-Tek Packaging Limited (XNSE:MOLDTKPAC)
ELECTROSTEEL CASTINGS LTD (XNSE:ELECTCAST)
Maan Aluminium Limited (XNSE:MAANALU)
CHENNAI PETROLEUM CORPORATION LIMITED (XNSE:CHENNPETRO)
RAMA STEEL TUBES LIMITED (XNSE:RAMASTEEL)
SJVN Limited (XNSE:SJVN)
Fortis Healthcare Limited (XNSE:FORTIS)
Bosch Limited (XNSE:BOSCHLTD)
LTIMINDTREE LIMITED (XNSE:LTIM)
BHARAT FORGE LTD (XNSE:BHARATFORG)
KFIN TECHNOLOGIES LIMITED (XNSE:KFINTECH)
LUPIN LIMITED (XNSE:LUPIN)
JSW Steel Limited (XNSE:JSWSTEEL)
TOURISM FINANCE CORPORATION OF INDIA LIMITED (XNSE:TFCILTD)
APOLLO HOSPITALS ENTERPRISE LIMITED (XNSE:APOLLOHOSP)
PALASH SECURITIES LIMITED (XNSE:PALASHSECU)
ENGINEERS INDIA LIMITED (XNSE:ENGINERSIN)
ICICI Gold ETF (XNSE:GOLDIETF)
AFFLE (INDIA) LIMITED (XNSE:AFFLE)
GILLETTE INDIA LIMITED (XNSE:GILLETTE)
BOMBAY DYEING AND MFG. CO. LTD. (XNSE:BOMDYEING)
RAILTEL CORPORATION OF INDIA LIMITED (XNSE:RAILTEL)
SERVOTECH POWER SYSTEMS LIMITED (XNSE:SERVOTECH)
TATA INVESTMENT CORPORATION LIMITED (XNSE:TATAINVEST)
NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED (XNSE:NAM-INDIA)
CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED (XNSE:CHOLAFIN)
AMBUJA CEMENTS LIMITED (XNSE:AMBUJACEM)
AGI INFRA LIMITED (XNSE:AGIIL)
SAREGAMA INDIA LIMITED (XNSE:SAREGAMA)
HIMADRI SPECIALITY CHEMICAL LIMITED (XNSE:HSCL)
PVR INOX LIMITED (XNSE:PVRINOX)
CHOICE INTERNATIONAL LIMITED (XNSE:CHOICEIN)
DOMS INDUSTRIES LIMITED (XNSE:DOMS)
SIEMENS LIMITED (XNSE:SIEMENS)
MARKSANS PHARMA LIMITED (XNSE:MARKSANS)
LIC HOUSING FINANCE LTD (XNSE:LICHSGFIN)
USHA MARTIN LIMITED (XNSE:USHAMART)
Man Infraconstruction Limited (XNSE:MANINFRA)
PONDY OXIDES AND CHEMICALS LIMITED (XNSE:POCL)
BERGER PAINTS INDIA LIMITED (XNSE:BERGEPAINT)
SHIPPING CORPORATION OF INDIA LIMITED (XNSE:SCI)
T T LIMITED (XNSE:TTL)
GOPAL SNACKS LIMITED (XNSE:GOPAL)
SBI CARDS AND PAYMENT SERVICES LIMITED (XNSE:SBICARD)
MANKIND PHARMA LIMITED (XNSE:MANKIND)
MACROTECH DEVELOPERS LIMITED (XNSE:LODHA)
EQUINOX INDIA DEVELOPMENTS LIMITED (XNSE:EMBDL)
GUJARAT FLUOROCHEMICALS LIMITED (XNSE:FLUOROCHEM)
NAZARA TECHNOLOGIES LIMITED (XNSE:NAZARA)
UJJIVAN SMALL FINANCE BANK LIMITED (XNSE:UJJIVANSFB)
BLUE STAR LIMITED (XNSE:BLUESTARCO)
IIFL Capital Services Limited (XNSE:IIFLCAPS)
Edelweiss Financial Services Limited (XNSE:EDELWEISS)
Senco Gold Ltd (XNSE:SENCO)
RATEGAIN TRAVEL TECHNOLOGIES LIMITED (XNSE:RATEGAIN)
SAHASRA ELECTRONIC SOLUTIONS LIMITED (XNSE:SAHASRA)
TIME TECHNOPLAST LIMITED (XNSE:TIMETECHNO)
COLGATE-PALMOLIVE (INDIA) LIMITED (XNSE:COLPAL)
PRESTIGE ESTATES PROJECTS LIMITED (XNSE:PRESTIGE)
ORIENT TECHNOLOGIES LIMITED (XNSE:ORIENTTECH)
MRF LIMITED (XNSE:MRF)
GENESYS INTERNATIONAL CORPORATION LIMITED (XNSE:GENESYS)
LINDE INDIA LIMITED (XNSE:LINDEINDIA)
GRANULES INDIA LIMITED (XNSE:GRANULES)
Piramal Enterprises Limited (XNSE:PEL)
AU SMALL FINANCE BANK LIMITED (XNSE:AUBANK)
KIRI INDUSTRIES LIMITED (XNSE:KIRIINDUS)
PNB HOUSING FINANCE LIMITED (XNSE:PNBHOUSING)
HBL Engineering Limited (XNSE:HBLPOWER)
LAXMI ORGANIC INDUSTRIES LIMITED (XNSE:LXCHEM)
THE RAMCO CEMENTS LIMITED (XNSE:RAMCOCEM)
SKIPPER LIMITED (XNSE:SKIPPER)
ZYDUS LIFESCIENCES LIMITED (XNSE:ZYDUSLIFE)
HDFC Gold ETF (XNSE:HDFCGOLD)
IDBI Bank Limited (XNSE:IDBI)
SHAKTI PUMPS (INDIA) LIMITED (XNSE:SHAKTIPUMP)
CASTROL INDIA LIMITED (XNSE:CASTROLIND)
HAVELLS INDIA LIMITED (XNSE:HAVELLS)
PATANJALI FOODS LIMITED (XNSE:PATANJALI)
ORIANA POWER LIMITED (XNSE:ORIANA)
PAR DRUGS AND CHEMICALS LIMITED (XNSE:PAR)
RALLIS INDIA LIMITED (XNSE:RALLIS)
HIMATSINGKA SEIDE LIMITED. (XNSE:HIMATSEIDE)
CAPACIT'E INFRAPROJECTS LIMITED (XNSE:CAPACITE)
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED (XNSE:KRN)
DSP Silver ETF (XNSE:SILVERADD)
ACTION CONSTRUCTION EQUIPMENT LIMITED (XNSE:ACE)
SHARDA CROPCHEM LIMITED (XNSE:SHARDACROP)
COROMANDEL INTERNATIONAL LIMITED (XNSE:COROMANDEL)
PRAJ INDUSTRIES LIMITED (XNSE:PRAJIND)
OBEROI REALTY LIMITED (XNSE:OBEROIRLTY)
APOLLO TYRES LIMITED. (XNSE:APOLLOTYRE)
DEEPAK NITRITE LIMITED (XNSE:DEEPAKNTR)
CAMPUS ACTIVEWEAR LIMITED (XNSE:CAMPUS)
TRANSFORMERS AND RECTIFIERS (INDIA) LIMITED (XNSE:TARIL)
CENTRAL BANK OF INDIA LIMITED (XNSE:CENTRALBK)
TORRENT POWER LIMITED (XNSE:TORNTPOWER)
CARE RATINGS LIMITED (XNSE:CARERATING)
CESC LTD (XNSE:CESC)
NETWEB TECHNOLOGIES INDIA LIMITED (XNSE:NETWEB)
EXICOM TELE-SYSTEMS LIMITED (XNSE:EXICOM)
Indigo Paints Ltd (XNSE:INDIGOPNTS)
LEMON TREE HOTELS LIMITED (XNSE:LEMONTREE)
Indian Overseas Bank (XNSE:IOB)
FILATEX INDIA LIMITED (XNSE:FILATEX)
GODAWARI POWER AND ISPAT LIMITED (XNSE:GPIL)
JYOTHY LABS LIMITED (XNSE:JYOTHYLAB)
Jubilant FoodWorks Limited (XNSE:JUBLFOOD)
GREAVES COTTON LIMITED (XNSE:GREAVESCOT)
Solar Industries India Limited (XNSE:SOLARINDS)
BALU FORGE INDUSTRIES LIMITED (XNSE:BALUFORGE)
CEIGALL INDIA LIMITED (XNSE:CEIGALL)
UPL LIMITED (XNSE:UPL)
Indian Bank (XNSE:INDIANB)
ARCHEAN CHEMICAL INDUSTRIES LIMITED (XNSE:ACI)
AEROFLEX INDUSTRIES LIMITED (XNSE:AEROFLEX)
ARVIND FASHIONS LIMITED (XNSE:ARVINDFASN)
DCB Bank Limited (XNSE:DCBBANK)
THE KARUR VYSYA BANK LIMITED (XNSE:KARURVYSYA)
SBI LIFE INSURANCE COMPANY LIMITED (XNSE:SBILIFE)
NEOGEN CHEMICALS LIMITED (XNSE:NEOGEN)
APL Apollo Tubes Limited (XNSE:APLAPOLLO)
SHYAM METALICS AND ENERGY LIMITED (XNSE:SHYAMMETL)
DABUR INDIA LIMITED (XNSE:DABUR)
MAX HEALTHCARE INSTITUTE LIMITED (XNSE:MAXHEALTH)
Nippon IN ETF Nifty Bank BeES (XNSE:BANKBEES)
TIPS MUSIC LIMITED (XNSE:TIPSMUSIC)
DODLA DAIRY LIMITED (XNSE:DODLA)
WELSPUN LIVING LIMITED (XNSE:WELSPUNLIV)
ASTRAL LIMITED (XNSE:ASTRAL)
MAHANAGAR GAS LIMITED (XNSE:MGL)
KITEX GARMENTS LIMITED (XNSE:KITEX)
ITD CEMENTATION INDIA LIMITED (XNSE:ITDCEM)
L&T TECHNOLOGY SERVICES LIMITED (XNSE:LTTS)
INFIBEAM AVENUES LIMITED (XNSE:INFIBEAM)
MAHARASHTRA SEAMLESS LIMITED (XNSE:MAHSEAMLES)
ORIENT CEMENT LIMITED (XNSE:ORIENTCEM)
KALPATARU PROJECTS INTERNATIONAL LIMITED (XNSE:KPIL)
RattanIndia Power Limited (XNSE:RTNPOWER)
SHREE RENUKA SUGARS LIMITED (XNSE:RENUKA)
MEGHMANI ORGANICS LIMITED. (XNSE:MOL)
GANESH HOUSING CORPORATION LIMITED (XNSE:GANESHHOUC)
INFO EDGE (INDIA) LIMITED (XNSE:NAUKRI)
TATA TELESERVICES (MAHARASHTRA) LIMITED (XNSE:TTML)
ANTONY WASTE HANDLING CELL LIMITED (XNSE:AWHCL)
POWER MECH PROJECTS LIMITED (XNSE:POWERMECH)
LLOYDS METALS AND ENERGY LIMITED (XNSE:LLOYDSME)
APTUS VALUE HOUSING FINANCE INDIA LIMITED (XNSE:APTUS)
United Spirits Limited (XNSE:UNITDSPR)
ION EXCHANGE (INDIA) LIMITED (XNSE:IONEXCHANG)
INOX GREEN ENERGY SERVICES LIMITED (XNSE:INOXGREEN)
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED (XNSE:YATHARTH)
KEC INTERNATIONAL LIMITED (XNSE:KEC)
GLENMARK PHARMACEUTICALS LIMITED (XNSE:GLENMARK)
SAMMAAN CAPITAL LIMITED (XNSE:SAMMAANCAP)
SUPRIYA LIFESCIENCE LIMITED (XNSE:SUPRIYA)
JAMMU AND KASHMIR BANK LIMITED (XNSE:J&KBANK)
Oswal Greentech Limited (XNSE:OSWALGREEN)
PARAS DEFENCE AND SPACE TECHNOLOGIES LIMITED (XNSE:PARAS)
CHAMBAL FERTILISERS AND CHEMICALS LIMITED (XNSE:CHAMBLFERT)
Tata Gold ETF (XNSE:TATAGOLD)
NipponETFNifty Next 50 Jr BeES (XNSE:JUNIORBEES)
MIC ELECTRONICS LIMITED (XNSE:MICEL)
P N GADGIL JEWELLERS LIMITED (XNSE:PNGJL)
PTC INDIA LIMITED (XNSE:PTC)
INDRAPRASTHA GAS LIMITED (XNSE:IGL)
BIKAJI FOODS INTERNATIONAL LIMITED (XNSE:BIKAJI)
Network18 Media & Investments Limited (XNSE:NETWORK18)
TANLA PLATFORMS LIMITED (XNSE:TANLA)
EMS LIMITED (XNSE:EMSLIMITED)
ICICI Prudential Silver ETF (XNSE:SILVERIETF)
GODREJ PROPERTIES LIMITED (XNSE:GODREJPROP)
GENUS POWER INFRASTRUCTURES LIMITED (XNSE:GENUSPOWER)
RASHI PERIPHERALS LIMITED (XNSE:RPTECH)
SBFC FINANCE LIMITED (XNSE:SBFC)
PENNAR INDUSTRIES LIMITED (XNSE:PENIND)
Tata Communications Limited (XNSE:TATACOMM)
VALOR ESTATE LIMITED (XNSE:DBREALTY)
GLOBAL HEALTH LIMITED (XNSE:MEDANTA)
ATUL AUTO LTD (XNSE:ATULAUTO)
Bajaj Hindusthan Sugar Limited (XNSE:BAJAJHIND)
PC JEWELLER LIMITED (XNSE:PCJEWELLER)
RADICO KHAITAN LIMITED (XNSE:RADICO)
ACC Limited (XNSE:ACC)
STAR HEALTH AND ALLIED INSURANCE COMPANY LIMITED (XNSE:STARHEALTH)
MANGALORE REFINERY AND PETROCHEMICALS LIMITED (XNSE:MRPL)
DELHIVERY LIMITED (XNSE:DELHIVERY)
CARTRADE TECH LIMITED (XNSE:CARTRADE)
RENAISSANCE GLOBAL LIMITED (XNSE:RGL)
VOLTAMP TRANSFORMERS LIMITED (XNSE:VOLTAMP)
KELLTON TECH SOLUTIONS LIMITED (XNSE:KELLTONTEC)
LLOYDS ENGINEERING WORKS LIMITED (XNSE:LLOYDSENGG)
SBI Gold ETF (XNSE:SETFGOLD)
SHRIRAM PROPERTIES LIMITED (XNSE:SHRIRAMPPS)
DEV INFORMATION TECHNOLOGY LIMITED (XNSE:DEVIT)
NRB BEARINGS LIMITED (XNSE:NRBBEARING)
ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED (XNSE:ICICIGI)
AEGIS LOGISTICS LIMITED (XNSE:AEGISLOG)
THE PHOENIX MILLS LIMITED (XNSE:PHOENIXLTD)
INDEGENE LIMITED (XNSE:INDGN)
Fsn E-Commerce Ventures Ltd (XNSE:NYKAA)
GARWARE HI-TECH FILMS LIMITED (XNSE:GRWRHITECH)
